"product_id","brand","technology","resolution","support_HDR","screensize","week_id","sales","RRP","discount","marketing_expense","cost_shifter"
15,"LG","OLED","1080p",1,"60+",37,1021,749,0.18,1638.01452610642,476.479961738489
16,"LG","LCD","1080p",1,"40-49",37,911,899,0.19,1638.01452610642,607.930789948649
17,"LG","OLED","4k",0,"30-39",37,1074,1199,0.12,1638.01452610642,654.120340146885
18,"LG","OLED","4k",1,"40-49",37,1001,1149,0.16,1638.01452610642,661.74484213134
19,"LG","LCD","1080p",1,"40-49",37,1003,999,0.17,1638.01452610642,608.854912817927
20,"LG","LCD","4k",0,"40-49",37,1098,1449,0.24,1638.01452610642,669.533614200952
21,"Sony","LCD","4k",0,"50-59",37,1431,1049,0.12,3189.5067980513,613.717141018763
22,"Sony","LCD","4k",0,"60+",37,1225,1099,0.31,3189.5067980513,588.718299796669
23,"Sony","OLED","4k",1,"40-49",37,1149,649,0.18,3189.5067980513,496.837460091697
24,"Sony","QLED","1080p",1,"50-59",37,1463,1499,0.25,3189.5067980513,657.514681712381
25,"Sony","OLED","4k",1,"40-49",37,976,799,0.21,3189.5067980513,637.824815205689
26,"Sony","QLED","4k",1,"50-59",37,1338,999,0.31,3189.5067980513,589.670492482744
27,"Sony","LCD","4k",0,"60+",37,1580,1149,0.14,3189.5067980513,538.927780138532
28,"Sony","QLED","4k",0,"30-39",37,1389,1399,0.19,3189.5067980513,646.967221095291
29,"Sony","OLED","1080p",1,"50-59",37,1432,1049,0.22,3189.5067980513,590.364246504154
30,"Sony","QLED","1080p",1,"50-59",37,1340,1449,0.31,3189.5067980513,613.47102808382
31,"Philips","LCD","4k",1,"50-59",37,1181,949,0.11,3363.04919607937,583.688684375655
32,"Philips","OLED","1080p",0,"30-39",37,1089,1399,0.18,3363.04919607937,697.698473807118
33,"Philips","OLED","1080p",1,"50-59",37,1280,1149,0.22,3363.04919607937,543.313685364667
34,"Philips","LCD","1080p",0,"50-59",37,1322,1099,0.06,3363.04919607937,534.031304328778
35,"Philips","OLED","1080p",1,"40-49",37,1111,1199,0.06,3363.04919607937,691.071882136384
36,"Philips","QLED","4k",0,"40-49",37,1303,949,0.1,3363.04919607937,545.687475419022
37,"Philips","LCD","1080p",0,"40-49",37,1092,899,0.15,3363.04919607937,561.788106466145
38,"Philips","OLED","1080p",0,"50-59",37,1172,1099,0.09,3363.04919607937,661.55833589764
39,"Philips","LCD","1080p",1,"60+",37,1080,1149,0.25,3363.04919607937,605.634783291497
40,"Philips","LCD","4k",1,"50-59",37,1261,1049,0.2,3363.04919607937,551.302842668514
1,"Samsung","OLED","1080p",0,"50-59",38,1426,1149,0.13,2648.74921366572,640.269541791053
2,"Samsung","OLED","4k",1,"30-39",38,1238,1249,0.25,2648.74921366572,586.590545829827
3,"Samsung","OLED","4k",0,"30-39",38,1163,799,0.27,2648.74921366572,534.861719544683
4,"Samsung","QLED","1080p",1,"60+",38,1495,1399,0.29,2648.74921366572,624.083772685202
5,"Samsung","OLED","4k",1,"50-59",38,1442,1049,0.21,2648.74921366572,562.56598594757
6,"Samsung","QLED","4k",0,"40-49",38,1360,949,0.13,2648.74921366572,552.236379058051
7,"Samsung","QLED","4k",1,"40-49",38,1046,649,0.12,2648.74921366572,615.153172599717
8,"Samsung","QLED","4k",1,"40-49",38,1220,799,0.11,2648.74921366572,608.710262344729
9,"Samsung","OLED","1080p",0,"60+",38,1374,1049,0.1,2648.74921366572,591.462457068966
10,"Samsung","LCD","1080p",0,"40-49",38,1338,1149,0.11,2648.74921366572,608.727338210196
11,"LG","QLED","4k",1,"40-49",38,1284,1349,0.29,3834.20989755541,573.740895432966
12,"LG","QLED","1080p",0,"40-49",38,1297,1399,0.25,3834.20989755541,690.980297473074
13,"LG","LCD","4k",0,"50-59",38,1257,1099,0.21,3834.20989755541,588.870560509239
14,"LG","QLED","4k",0,"60+",38,1404,1099,0.24,3834.20989755541,520.785338247314
15,"LG","OLED","1080p",1,"60+",38,1263,1049,0.1,3834.20989755541,614.19285299036
16,"LG","LCD","1080p",1,"40-49",38,1345,1349,0.29,3834.20989755541,595.407452305457
17,"LG","OLED","4k",0,"30-39",38,1285,1199,0.17,3834.20989755541,621.974555457547
18,"LG","OLED","4k",1,"40-49",38,1309,1249,0.21,3834.20989755541,642.984839314499
19,"LG","LCD","1080p",1,"40-49",38,1433,1549,0.32,3834.20989755541,546.273223181369
20,"LG","LCD","4k",0,"40-49",38,1407,1449,0.28,3834.20989755541,566.312098518788
21,"Sony","LCD","4k",0,"50-59",38,1642,1249,0.29,4494.76543813944,548.093474137678
22,"Sony","LCD","4k",0,"60+",38,1503,1499,0.29,4494.76543813944,634.338981955375
23,"Sony","OLED","4k",1,"40-49",38,1080,649,0.15,4494.76543813944,609.563083852223
24,"Sony","QLED","1080p",1,"50-59",38,1468,1399,0.29,4494.76543813944,694.54477725977
25,"Sony","OLED","4k",1,"40-49",38,1343,1099,0.31,4494.76543813944,599.815565808014
26,"Sony","QLED","4k",1,"50-59",38,1736,1399,0.2,4494.76543813944,611.879735146578
27,"Sony","LCD","4k",0,"60+",38,1525,1349,0.25,4494.76543813944,678.317878245642
28,"Sony","QLED","4k",0,"30-39",38,1337,1149,0.19,4494.76543813944,699.282354545407
29,"Sony","OLED","1080p",1,"50-59",38,1580,1349,0.25,4494.76543813944,614.97959718282
30,"Sony","QLED","1080p",1,"50-59",38,1777,1399,0.1,4494.76543813944,641.736454418592
31,"Philips","LCD","4k",1,"50-59",38,1152,949,0.09,3329.25288006663,612.256750695501
32,"Philips","OLED","1080p",0,"30-39",38,1021,1349,0.31,3329.25288006663,652.449407538663
33,"Philips","OLED","1080p",1,"50-59",38,1227,1049,0.27,3329.25288006663,550.335766255111
34,"Philips","LCD","1080p",0,"50-59",38,1124,899,0.11,3329.25288006663,563.844902508742
35,"Philips","OLED","1080p",1,"40-49",38,1124,1249,0.13,3329.25288006663,605.827499479905
36,"Philips","QLED","4k",0,"40-49",38,1100,1149,0.26,3329.25288006663,634.917787787079
37,"Philips","LCD","1080p",0,"40-49",38,1171,1199,0.29,3329.25288006663,564.615209485049
38,"Philips","OLED","1080p",0,"50-59",38,1062,999,0.17,3329.25288006663,644.471687580069
39,"Philips","LCD","1080p",1,"60+",38,1210,1249,0.2,3329.25288006663,626.565805264377
40,"Philips","LCD","4k",1,"50-59",38,1292,1049,0.13,3329.25288006663,625.754910113199
1,"Samsung","OLED","1080p",0,"50-59",39,1256,799,0.2,1699.64681286365,536.02556680418
2,"Samsung","OLED","4k",1,"30-39",39,1118,1149,0.26,1699.64681286365,626.544238806719
3,"Samsung","OLED","4k",0,"30-39",39,1086,849,0.12,1699.64681286365,570.407707462889
4,"Samsung","QLED","1080p",1,"60+",39,1155,999,0.27,1699.64681286365,611.682948429009
5,"Samsung","OLED","4k",1,"50-59",39,1284,1099,0.31,1699.64681286365,575.457664619969
6,"Samsung","QLED","4k",0,"40-49",39,1010,799,0.19,1699.64681286365,640.693774775079
7,"Samsung","QLED","4k",1,"40-49",39,1516,1299,0.18,1699.64681286365,555.719090965245
8,"Samsung","QLED","4k",1,"40-49",39,1211,1199,0.3,1699.64681286365,588.775534320371
9,"Samsung","OLED","1080p",0,"60+",39,1350,1049,0.16,1699.64681286365,547.729030925067
10,"Samsung","LCD","1080p",0,"40-49",39,1334,1099,0.22,1699.64681286365,535.331804495938
11,"LG","QLED","4k",1,"40-49",39,1322,1149,0.17,3459.00343731046,591.811675781661
12,"LG","QLED","1080p",0,"40-49",39,1281,1149,0.29,3459.00343731046,526.970530287712
13,"LG","LCD","4k",0,"50-59",39,1538,1099,0.09,3459.00343731046,558.175700591481
14,"LG","QLED","4k",0,"60+",39,1398,1299,0.17,3459.00343731046,597.469593089894
15,"LG","OLED","1080p",1,"60+",39,1182,1149,0.29,3459.00343731046,583.534533716666
16,"LG","LCD","1080p",1,"40-49",39,1083,799,0.12,3459.00343731046,610.662339271394
17,"LG","OLED","4k",0,"30-39",39,1242,1099,0.18,3459.00343731046,556.459909497595
18,"LG","OLED","4k",1,"40-49",39,1307,1049,0.1,3459.00343731046,624.991730399356
19,"LG","LCD","1080p",1,"40-49",39,1179,899,0.21,3459.00343731046,510.819139614615
20,"LG","LCD","4k",0,"40-49",39,1282,1299,0.23,3459.00343731046,657.696992980461
21,"Sony","LCD","4k",0,"50-59",39,1375,1349,0.17,1918.02122630179,648.922611054817
22,"Sony","LCD","4k",0,"60+",39,1242,1099,0.2,1918.02122630179,565.197244842894
23,"Sony","OLED","4k",1,"40-49",39,904,1049,0.26,1918.02122630179,624.990403348984
24,"Sony","QLED","1080p",1,"50-59",39,1193,1249,0.21,1918.02122630179,609.427455916478
25,"Sony","OLED","4k",1,"40-49",39,1189,999,0.29,1918.02122630179,568.705119810528
26,"Sony","QLED","4k",1,"50-59",39,1237,1149,0.18,1918.02122630179,588.325911893725
27,"Sony","LCD","4k",0,"60+",39,1201,1299,0.27,1918.02122630179,600.776419974178
28,"Sony","QLED","4k",0,"30-39",39,1490,1349,0.2,1918.02122630179,540.152429510702
29,"Sony","OLED","1080p",1,"50-59",39,1256,1049,0.12,1918.02122630179,618.747852959698
30,"Sony","QLED","1080p",1,"50-59",39,1416,1399,0.26,1918.02122630179,617.210109419078
31,"Philips","LCD","4k",1,"50-59",39,1484,1299,0.23,4588.17742578685,555.295198688354
32,"Philips","OLED","1080p",0,"30-39",39,1183,1099,0.18,4588.17742578685,601.898519044516
33,"Philips","OLED","1080p",1,"50-59",39,1208,849,0.26,4588.17742578685,538.192723571528
34,"Philips","LCD","1080p",0,"50-59",39,1334,1049,0.25,4588.17742578685,500.614728441329
35,"Philips","OLED","1080p",1,"40-49",39,1281,1249,0.3,4588.17742578685,538.347066516674
36,"Philips","QLED","4k",0,"40-49",39,1273,1249,0.19,4588.17742578685,615.614056561192
37,"Philips","LCD","1080p",0,"40-49",39,1288,1049,0.07,4588.17742578685,609.114342657216
38,"Philips","OLED","1080p",0,"50-59",39,1320,1049,0.2,4588.17742578685,570.795593033372
39,"Philips","LCD","1080p",1,"60+",39,1475,1299,0.18,4588.17742578685,582.706031944413
40,"Philips","LCD","4k",1,"50-59",39,1364,1299,0.3,4588.17742578685,608.585559227742
1,"Samsung","OLED","1080p",0,"50-59",40,1206,1299,0.3,1043.1205779314,606.713395961372
2,"Samsung","OLED","4k",1,"30-39",40,1152,1099,0.12,1043.1205779314,576.838123760105
3,"Samsung","OLED","4k",0,"30-39",40,1123,1099,0.16,1043.1205779314,561.110216726591
4,"Samsung","QLED","1080p",1,"60+",40,1527,1349,0.16,1043.1205779314,564.356692280366
5,"Samsung","OLED","4k",1,"50-59",40,1391,1399,0.17,1043.1205779314,629.198806558919
6,"Samsung","QLED","4k",0,"40-49",40,1373,1299,0.21,1043.1205779314,564.644167394574
7,"Samsung","QLED","4k",1,"40-49",40,1342,1049,0.16,1043.1205779314,535.824351736804
8,"Samsung","QLED","4k",1,"40-49",40,1097,1049,0.14,1043.1205779314,662.685650400701
9,"Samsung","OLED","1080p",0,"60+",40,1129,899,0.24,1043.1205779314,540.721864120594
10,"Samsung","LCD","1080p",0,"40-49",40,1031,1099,0.28,1043.1205779314,605.75127334523
11,"LG","QLED","4k",1,"40-49",40,867,949,0.1,1244.26140170544,650.304273948211
12,"LG","QLED","1080p",0,"40-49",40,1179,1149,0.08,1244.26140170544,648.753060136371
13,"LG","LCD","4k",0,"50-59",40,1083,999,0.19,1244.26140170544,567.649045488597
14,"LG","QLED","4k",0,"60+",40,990,1149,0.13,1244.26140170544,685.316619356487
15,"LG","OLED","1080p",1,"60+",40,1249,1299,0.17,1244.26140170544,567.685275849023
16,"LG","LCD","1080p",1,"40-49",40,1069,1099,0.21,1244.26140170544,534.938108386272
17,"LG","OLED","4k",0,"30-39",40,937,1399,0.31,1244.26140170544,636.100555332996
18,"LG","OLED","4k",1,"40-49",40,927,999,0.12,1244.26140170544,669.779432315812
19,"LG","LCD","1080p",1,"40-49",40,947,1099,0.21,1244.26140170544,643.786363906259
20,"LG","LCD","4k",0,"40-49",40,938,949,0.18,1244.26140170544,578.681136983002
21,"Sony","LCD","4k",0,"50-59",40,1241,1099,0.22,2358.93263109028,568.156677184964
22,"Sony","LCD","4k",0,"60+",40,1042,1249,0.24,2358.93263109028,709.901792588588
23,"Sony","OLED","4k",1,"40-49",40,1247,1249,0.28,2358.93263109028,574.630848235562
24,"Sony","QLED","1080p",1,"50-59",40,1437,1649,0.3,2358.93263109028,658.364970999682
25,"Sony","OLED","4k",1,"40-49",40,1254,1299,0.25,2358.93263109028,605.346106796138
26,"Sony","QLED","4k",1,"50-59",40,1240,999,0.2,2358.93263109028,570.618531969494
27,"Sony","LCD","4k",0,"60+",40,1193,849,0.23,2358.93263109028,518.700332125486
28,"Sony","QLED","4k",0,"30-39",40,1321,1049,0.12,2358.93263109028,578.499363551742
29,"Sony","OLED","1080p",1,"50-59",40,1389,1099,0.22,2358.93263109028,524.890901989877
30,"Sony","QLED","1080p",1,"50-59",40,1277,849,0.17,2358.93263109028,536.236868245936
31,"Philips","LCD","4k",1,"50-59",40,1152,1249,0.18,2705.93683142215,632.213023346349
32,"Philips","OLED","1080p",0,"30-39",40,1178,1549,0.3,2705.93683142215,663.841694929782
33,"Philips","OLED","1080p",1,"50-59",40,1112,949,0.09,2705.93683142215,593.730922032365
34,"Philips","LCD","1080p",0,"50-59",40,1189,1049,0.16,2705.93683142215,533.362637202457
35,"Philips","OLED","1080p",1,"40-49",40,954,1049,0.19,2705.93683142215,618.659520896993
36,"Philips","QLED","4k",0,"40-49",40,1409,1599,0.23,2705.93683142215,569.123379210434
37,"Philips","LCD","1080p",0,"40-49",40,815,849,0.2,2705.93683142215,608.552689478012
38,"Philips","OLED","1080p",0,"50-59",40,1214,1249,0.2,2705.93683142215,598.394120472866
39,"Philips","LCD","1080p",1,"60+",40,1053,1349,0.24,2705.93683142215,692.783540285817
40,"Philips","LCD","4k",1,"50-59",40,917,849,0.08,2705.93683142215,657.537331231904
1,"Samsung","OLED","1080p",0,"50-59",41,1417,999,0.19,2363.61093819141,543.072198333577
2,"Samsung","OLED","4k",1,"30-39",41,1102,999,0.17,2363.61093819141,619.297280524944
3,"Samsung","OLED","4k",0,"30-39",41,1191,949,0.19,2363.61093819141,543.877343501259
4,"Samsung","QLED","1080p",1,"60+",41,1348,949,0.14,2363.61093819141,600.239954502439
5,"Samsung","OLED","4k",1,"50-59",41,1396,1199,0.25,2363.61093819141,636.457308603976
6,"Samsung","QLED","4k",0,"40-49",41,1407,1099,0.26,2363.61093819141,482.333679231419
7,"Samsung","QLED","4k",1,"40-49",41,1235,1099,0.25,2363.61093819141,619.254167323453
8,"Samsung","QLED","4k",1,"40-49",41,1398,1099,0.17,2363.61093819141,563.634525406719
9,"Samsung","OLED","1080p",0,"60+",41,1269,899,0.18,2363.61093819141,553.889606625206
10,"Samsung","LCD","1080p",0,"40-49",41,1588,1449,0.31,2363.61093819141,508.399730404701
11,"LG","QLED","4k",1,"40-49",41,1107,1149,0.21,2625.02168677747,609.423865668326
12,"LG","QLED","1080p",0,"40-49",41,1051,849,0.12,2625.02168677747,579.184159054176
13,"LG","LCD","4k",0,"50-59",41,1246,1199,0.19,2625.02168677747,674.192991593191
14,"LG","QLED","4k",0,"60+",41,1375,1399,0.25,2625.02168677747,620.685129499849
15,"LG","OLED","1080p",1,"60+",41,1191,1199,0.22,2625.02168677747,550.546105575949
16,"LG","LCD","1080p",1,"40-49",41,1122,1249,0.27,2625.02168677747,629.913094978338
17,"LG","OLED","4k",0,"30-39",41,1369,1549,0.23,2625.02168677747,607.022976603615
18,"LG","OLED","4k",1,"40-49",41,1216,1449,0.26,2625.02168677747,691.05404290341
19,"LG","LCD","1080p",1,"40-49",41,1134,1199,0.21,2625.02168677747,663.55289663888
20,"LG","LCD","4k",0,"40-49",41,1053,899,0.11,2625.02168677747,572.149551603839
21,"Sony","LCD","4k",0,"50-59",41,1583,1399,0.2,4104.72166072577,607.314801807641
22,"Sony","LCD","4k",0,"60+",41,1516,1149,0.19,4104.72166072577,536.249710073885
23,"Sony","OLED","4k",1,"40-49",41,1181,799,0.13,4104.72166072577,595.155760077226
24,"Sony","QLED","1080p",1,"50-59",41,1570,1649,0.31,4104.72166072577,659.225918624681
25,"Sony","OLED","4k",1,"40-49",41,1488,1549,0.28,4104.72166072577,671.062510664848
26,"Sony","QLED","4k",1,"50-59",41,1505,1299,0.3,4104.72166072577,543.414166596134
27,"Sony","LCD","4k",0,"60+",41,1353,999,0.32,4104.72166072577,598.253408537844
28,"Sony","QLED","4k",0,"30-39",41,1380,1049,0.21,4104.72166072577,541.894813104289
29,"Sony","OLED","1080p",1,"50-59",41,1488,1049,0.13,4104.72166072577,644.219406141781
30,"Sony","QLED","1080p",1,"50-59",41,1472,1349,0.26,4104.72166072577,630.306355949511
31,"Philips","LCD","4k",1,"50-59",41,836,849,0.26,1950.32984018326,633.810999576967
32,"Philips","OLED","1080p",0,"30-39",41,1091,1349,0.19,1950.32984018326,641.927981857737
33,"Philips","OLED","1080p",1,"50-59",41,951,799,0.11,1950.32984018326,611.952528578083
34,"Philips","LCD","1080p",0,"50-59",41,1089,1099,0.26,1950.32984018326,547.354525190494
35,"Philips","OLED","1080p",1,"40-49",41,915,999,0.29,1950.32984018326,557.615677060124
36,"Philips","QLED","4k",0,"40-49",41,983,1099,0.22,1950.32984018326,602.766557193142
37,"Philips","LCD","1080p",0,"40-49",41,837,1399,0.31,1950.32984018326,732.856898832562
38,"Philips","OLED","1080p",0,"50-59",41,1032,1199,0.18,1950.32984018326,622.67117029516
39,"Philips","LCD","1080p",1,"60+",41,998,1199,0.26,1950.32984018326,590.360771012932
40,"Philips","LCD","4k",1,"50-59",41,1056,1049,0.12,1950.32984018326,627.254609847606
1,"Samsung","OLED","1080p",0,"50-59",42,1451,1349,0.27,1757.48836435378,562.602403892794
2,"Samsung","OLED","4k",1,"30-39",42,1316,1449,0.22,1757.48836435378,652.157753124924
3,"Samsung","OLED","4k",0,"30-39",42,1292,1599,0.3,1757.48836435378,624.6571121798
4,"Samsung","QLED","1080p",1,"60+",42,1467,1049,0.16,1757.48836435378,514.973105954339
5,"Samsung","OLED","4k",1,"50-59",42,1418,1199,0.29,1757.48836435378,576.587298221121
6,"Samsung","QLED","4k",0,"40-49",42,1194,999,0.3,1757.48836435378,529.922625052104
7,"Samsung","QLED","4k",1,"40-49",42,1098,999,0.25,1757.48836435378,604.213148380082
8,"Samsung","QLED","4k",1,"40-49",42,1497,1449,0.25,1757.48836435378,589.327424346138
9,"Samsung","OLED","1080p",0,"60+",42,1312,1049,0.08,1757.48836435378,628.193857071163
10,"Samsung","LCD","1080p",0,"40-49",42,1475,1349,0.16,1757.48836435378,540.647077714697
11,"LG","QLED","4k",1,"40-49",42,1163,1349,0.27,1420.16696743667,540.105578767049
12,"LG","QLED","1080p",0,"40-49",42,1237,1299,0.22,1420.16696743667,612.148631917843
13,"LG","LCD","4k",0,"50-59",42,1108,949,0.17,1420.16696743667,510.27334461124
14,"LG","QLED","4k",0,"60+",42,1113,1299,0.14,1420.16696743667,648.707300900986
15,"LG","OLED","1080p",1,"60+",42,1183,1399,0.26,1420.16696743667,576.782765497774
16,"LG","LCD","1080p",1,"40-49",42,906,749,0.3,1420.16696743667,539.776115044329
17,"LG","OLED","4k",0,"30-39",42,957,1149,0.22,1420.16696743667,585.229093314678
18,"LG","OLED","4k",1,"40-49",42,1035,1099,0.11,1420.16696743667,669.88665228765
19,"LG","LCD","1080p",1,"40-49",42,1025,1549,0.31,1420.16696743667,663.410909705036
20,"LG","LCD","4k",0,"40-49",42,1226,1499,0.11,1420.16696743667,691.179457305109
21,"Sony","LCD","4k",0,"50-59",42,1516,1449,0.15,1951.45909674466,608.508495460677
22,"Sony","LCD","4k",0,"60+",42,1246,1249,0.18,1951.45909674466,602.028950311458
23,"Sony","OLED","4k",1,"40-49",42,1261,1149,0.13,1951.45909674466,616.083651151151
24,"Sony","QLED","1080p",1,"50-59",42,1495,1799,0.2,1951.45909674466,710.481408392684
25,"Sony","OLED","4k",1,"40-49",42,1397,1149,0.16,1951.45909674466,556.897679607771
26,"Sony","QLED","4k",1,"50-59",42,1054,849,0.12,1951.45909674466,619.415602059291
27,"Sony","LCD","4k",0,"60+",42,1134,899,0.12,1951.45909674466,609.914683428978
28,"Sony","QLED","4k",0,"30-39",42,1120,1299,0.21,1951.45909674466,696.61613969574
29,"Sony","OLED","1080p",1,"50-59",42,1404,1449,0.17,1951.45909674466,697.918143120403
30,"Sony","QLED","1080p",1,"50-59",42,1350,849,0.16,1951.45909674466,503.703375788106
31,"Philips","LCD","4k",1,"50-59",42,1276,1199,0.25,3050.16377661377,520.368457246265
32,"Philips","OLED","1080p",0,"30-39",42,968,999,0.29,3050.16377661377,600.273352996548
33,"Philips","OLED","1080p",1,"50-59",42,1256,1349,0.29,3050.16377661377,594.626848068853
34,"Philips","LCD","1080p",0,"50-59",42,1120,1099,0.27,3050.16377661377,531.521498583264
35,"Philips","OLED","1080p",1,"40-49",42,1183,1249,0.12,3050.16377661377,577.656331237149
36,"Philips","QLED","4k",0,"40-49",42,1307,1399,0.17,3050.16377661377,584.185230499879
37,"Philips","LCD","1080p",0,"40-49",42,1102,1299,0.16,3050.16377661377,720.691010663494
38,"Philips","OLED","1080p",0,"50-59",42,1275,1249,0.26,3050.16377661377,565.432255059872
39,"Philips","LCD","1080p",1,"60+",42,1194,1149,0.21,3050.16377661377,595.243892995108
40,"Philips","LCD","4k",1,"50-59",42,1299,1349,0.21,3050.16377661377,602.524882453698
1,"Samsung","OLED","1080p",0,"50-59",43,1474,1249,0.18,3249.37012139708,645.752755680545
2,"Samsung","OLED","4k",1,"30-39",43,1365,899,0.13,3249.37012139708,560.623466043536
3,"Samsung","OLED","4k",0,"30-39",43,1319,1049,0.17,3249.37012139708,518.375454697207
4,"Samsung","QLED","1080p",1,"60+",43,1292,1099,0.18,3249.37012139708,669.830489303537
5,"Samsung","OLED","4k",1,"50-59",43,1354,949,0.09,3249.37012139708,673.696253128219
6,"Samsung","QLED","4k",0,"40-49",43,1509,999,0.14,3249.37012139708,513.970618469116
7,"Samsung","QLED","4k",1,"40-49",43,1490,1149,0.13,3249.37012139708,589.698546945071
8,"Samsung","QLED","4k",1,"40-49",43,1511,1099,0.11,3249.37012139708,585.247648014752
9,"Samsung","OLED","1080p",0,"60+",43,1408,1049,0.19,3249.37012139708,585.387719347045
10,"Samsung","LCD","1080p",0,"40-49",43,1729,1449,0.2,3249.37012139708,577.727594979582
11,"LG","QLED","4k",1,"40-49",43,1004,1049,0.29,2610.02240329981,559.315988756574
12,"LG","QLED","1080p",0,"40-49",43,1176,1299,0.22,2610.02240329981,679.463208523987
13,"LG","LCD","4k",0,"50-59",43,1167,1049,0.21,2610.02240329981,574.734287075492
14,"LG","QLED","4k",0,"60+",43,1265,1099,0.1,2610.02240329981,604.711065047368
15,"LG","OLED","1080p",1,"60+",43,1121,999,0.15,2610.02240329981,560.650924260716
16,"LG","LCD","1080p",1,"40-49",43,1086,1399,0.3,2610.02240329981,654.911234534364
17,"LG","OLED","4k",0,"30-39",43,1242,1249,0.22,2610.02240329981,573.91602919211
18,"LG","OLED","4k",1,"40-49",43,1113,949,0.16,2610.02240329981,647.756547642857
19,"LG","LCD","1080p",1,"40-49",43,1078,1099,0.14,2610.02240329981,651.592983053991
20,"LG","LCD","4k",0,"40-49",43,1411,1449,0.19,2610.02240329981,603.357890658239
21,"Sony","LCD","4k",0,"50-59",43,1070,949,0.28,1305.66382035613,499.605497292746
22,"Sony","LCD","4k",0,"60+",43,1242,1149,0.08,1305.66382035613,583.165899021068
23,"Sony","OLED","4k",1,"40-49",43,984,799,0.13,1305.66382035613,523.344398765124
24,"Sony","QLED","1080p",1,"50-59",43,1358,1449,0.2,1305.66382035613,690.798550462887
25,"Sony","OLED","4k",1,"40-49",43,1176,1449,0.29,1305.66382035613,645.627489907908
26,"Sony","QLED","4k",1,"50-59",43,1345,1199,0.18,1305.66382035613,586.140357024622
27,"Sony","LCD","4k",0,"60+",43,1213,1149,0.18,1305.66382035613,619.212640531391
28,"Sony","QLED","4k",0,"30-39",43,1220,1599,0.29,1305.66382035613,667.590002373129
29,"Sony","OLED","1080p",1,"50-59",43,1429,1449,0.14,1305.66382035613,677.546987404348
30,"Sony","QLED","1080p",1,"50-59",43,1057,1099,0.23,1305.66382035613,601.693058977353
31,"Philips","LCD","4k",1,"50-59",43,1000,1249,0.29,1266.03398006409,641.037549591064
32,"Philips","OLED","1080p",0,"30-39",43,1011,1499,0.29,1266.03398006409,632.961786304833
33,"Philips","OLED","1080p",1,"50-59",43,991,1049,0.09,1266.03398006409,662.282684227206
34,"Philips","LCD","1080p",0,"50-59",43,1103,1449,0.14,1266.03398006409,684.14372966792
35,"Philips","OLED","1080p",1,"40-49",43,979,949,0.06,1266.03398006409,542.219466258777
36,"Philips","QLED","4k",0,"40-49",43,987,1149,0.2,1266.03398006409,558.036766034875
37,"Philips","LCD","1080p",0,"40-49",43,759,749,0.12,1266.03398006409,507.501205238413
38,"Philips","OLED","1080p",0,"50-59",43,1142,1499,0.23,1266.03398006409,622.936439965025
39,"Philips","LCD","1080p",1,"60+",43,1125,1349,0.21,1266.03398006409,570.872203383578
40,"Philips","LCD","4k",1,"50-59",43,737,899,0.17,1266.03398006409,667.273731130788
1,"Samsung","OLED","1080p",0,"50-59",44,1757,1199,0.12,3352.51754522324,485.202593754857
2,"Samsung","OLED","4k",1,"30-39",44,1320,949,0.12,3352.51754522324,597.415303197137
3,"Samsung","OLED","4k",0,"30-39",44,1262,949,0.15,3352.51754522324,602.416800233543
4,"Samsung","QLED","1080p",1,"60+",44,1426,999,0.27,3352.51754522324,540.75251470623
5,"Samsung","OLED","4k",1,"50-59",44,1498,699,0.17,3352.51754522324,497.732007914895
6,"Samsung","QLED","4k",0,"40-49",44,1526,1249,0.14,3352.51754522324,615.154501687462
7,"Samsung","QLED","4k",1,"40-49",44,1302,799,0.23,3352.51754522324,528.224083306526
8,"Samsung","QLED","4k",1,"40-49",44,1322,849,0.2,3352.51754522324,534.877829963706
9,"Samsung","OLED","1080p",0,"60+",44,1294,849,0.16,3352.51754522324,560.414430745684
10,"Samsung","LCD","1080p",0,"40-49",44,1459,1449,0.28,3352.51754522324,629.21501164023
11,"LG","QLED","4k",1,"40-49",44,1091,849,0.09,2822.70634919405,533.150541085892
12,"LG","QLED","1080p",0,"40-49",44,1221,1249,0.29,2822.70634919405,579.170315637258
13,"LG","LCD","4k",0,"50-59",44,1319,999,0.29,2822.70634919405,515.377008169308
14,"LG","QLED","4k",0,"60+",44,1273,1099,0.12,2822.70634919405,589.569330564773
15,"LG","OLED","1080p",1,"60+",44,1134,1099,0.29,2822.70634919405,556.086883158415
16,"LG","LCD","1080p",1,"40-49",44,1431,1399,0.09,2822.70634919405,682.745645485774
17,"LG","OLED","4k",0,"30-39",44,1098,1049,0.12,2822.70634919405,611.090843018618
18,"LG","OLED","4k",1,"40-49",44,1027,1099,0.1,2822.70634919405,731.066936713938
19,"LG","LCD","1080p",1,"40-49",44,1382,1299,0.16,2822.70634919405,582.79361331598
20,"LG","LCD","4k",0,"40-49",44,1206,1349,0.27,2822.70634919405,661.056791244013
21,"Sony","LCD","4k",0,"50-59",44,1182,849,0.14,2673.97842463106,582.016756627719
22,"Sony","LCD","4k",0,"60+",44,1118,949,0.25,2673.97842463106,553.467496168739
23,"Sony","OLED","4k",1,"40-49",44,1252,1399,0.24,2673.97842463106,661.333082855276
24,"Sony","QLED","1080p",1,"50-59",44,1145,899,0.07,2673.97842463106,676.359220663113
25,"Sony","OLED","4k",1,"40-49",44,1526,1299,0.11,2673.97842463106,583.944815731571
